frequency_hz,rocof_hz_s,voltage_pu,total_demand_mw,total_gen_mw,net_power_deficit_mw,line_loading_pct,solar_gen_mw,wind_gen_mw,battery_soc_pct,ev_load_mw,industrial_load_mw,datacenter_load_mw,hospital_load_mw,fault_type,blackout_risk_pct,highest_risk_sector,recommended_prevention
49.868,-0.2398,0.9951,100.11,84.42,15.68,71.08,6.74,12.68,48.4,7.03,29.31,9.93,8.0,SOLAR_DROP,7.5,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.986,-0.0611,1.003,101.64,96.22,5.43,73.06,25.86,5.35,51.2,6.82,32.49,9.95,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.945,-0.0774,0.9964,96.3,89.08,7.21,69.09,5.52,18.56,43.9,7.02,27.72,9.58,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.872,-0.2279,0.9894,99.35,84.17,15.18,70.39,1.61,17.55,58.5,6.66,30.27,10.41,8.0,SOLAR_DROP,10.9,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.157,0.2603,1.0051,98.48,109.43,-10.95,69.98,31.96,12.47,74.7,7.38,29.07,10.12,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.186,0.3088,1.009,100.71,115.9,-15.19,72.25,34.02,16.88,43.7,7.11,30.65,9.91,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.004,0.0484,0.9966,97.52,98.41,-0.89,69.65,28.74,4.67,74.3,7.03,29.43,9.8,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.951,-0.0968,1.0036,111.66,105.03,6.63,80.22,29.72,10.32,67.5,7.43,31.7,18.74,8.0,DATACENTER_SPIKE,8.9,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.918,-0.152,0.9981,115.96,101.95,14.01,83.12,26.54,10.41,45.8,20.92,30.95,9.94,8.0,EV_SURGE,15.3,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.942,-0.0985,0.9929,115.03,107.75,7.28,82.27,31.23,11.52,54.6,6.92,31.24,23.87,8.0,DATACENTER_SPIKE,16.5,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.851,-0.1848,0.9992,120.99,106.13,14.86,86.9,30.4,10.73,77.8,26.9,29.81,10.44,8.0,EV_SURGE,22.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.967,-0.0379,0.9987,99.97,96.29,3.67,70.82,26.23,5.06,82.7,7.05,29.51,11.14,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.982,-0.0929,0.9997,99.57,92.38,7.18,71.35,12.41,14.97,63.2,6.8,29.62,10.06,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.029,0.112,1.0017,101.92,105.99,-4.08,72.58,33.06,7.93,71.1,7.27,30.78,9.68,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.995,-0.039,0.9957,102.59,99.7,2.89,73.39,16.58,18.12,52.6,7.15,30.89,10.73,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.956,-0.1111,0.9962,99.05,88.36,10.69,70.85,3.48,19.88,66.7,6.61,29.01,9.76,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.123,0.2046,1.0087,100.27,108.98,-8.71,71.66,34.39,9.59,62.3,6.35,30.39,9.13,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.143,0.2342,1.0019,98.31,108.08,-9.77,70.45,31.39,11.7,68.2,6.59,29.35,9.81,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.342,0.5098,1.0132,98.18,109.01,-10.83,69.79,31.79,12.22,30.1,6.56,30.63,9.92,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.964,-0.0446,1.0011,102.3,101.5,0.8,73.67,16.81,19.69,78.2,7.44,31.56,9.48,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.917,-0.1395,1.0026,99.39,88.32,11.06,71.55,6.87,16.45,65.7,7.05,29.75,10.52,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.856,-0.2512,0.9963,117.19,98.2,18.99,84.69,13.66,19.54,79.1,21.76,32.47,10.09,8.0,EV_SURGE,20.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.917,-0.1987,0.9945,99.52,87.77,11.75,71.05,12.36,10.41,54.0,6.18,30.31,9.46,8.0,SOLAR_DROP,6.2,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.955,-0.1259,0.9957,102.31,93.17,9.14,72.72,8.47,19.7,70.0,6.9,30.52,10.07,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.9,-0.1477,0.9956,114.0,100.93,13.07,81.63,23.49,12.44,84.3,7.05,43.9,8.95,8.0,INDUSTRIAL_INRUSH,15.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.829,-0.3281,0.9959,100.69,95.31,5.39,71.63,10.32,19.99,35.8,6.99,29.4,9.51,8.0,BESS_OUTAGE,33.2,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.407,-0.9207,0.9867,120.82,81.89,38.93,87.04,1.1,15.78,41.6,7.16,48.28,10.43,8.0,INDUSTRIAL_INRUSH,45.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.823,-0.1806,0.9897,98.89,80.92,17.96,71.5,5.96,9.97,53.8,6.8,30.88,9.78,8.0,WIND_STALL,12.4,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.144,0.2712,1.0053,100.93,112.78,-11.85,71.25,33.13,14.65,69.5,7.36,29.6,10.56,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.026,0.0627,1.0045,99.49,100.89,-1.4,70.57,23.24,12.65,76.1,6.77,31.02,9.67,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.943,-0.1021,1.0038,98.93,91.14,7.79,70.54,8.53,17.61,40.9,7.18,29.51,9.76,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.991,-0.0388,0.9944,122.18,119.79,2.4,87.52,34.95,19.83,82.3,28.97,29.1,10.41,8.0,EV_SURGE,21.4,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.252,0.3489,1.0083,101.72,118.94,-17.21,72.46,34.76,19.17,40.4,7.31,29.7,10.37,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.907,-0.1642,0.9956,111.91,101.79,10.12,80.38,26.23,10.55,54.0,7.41,42.53,9.99,8.0,INDUSTRIAL_INRUSH,13.4,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.87,-0.2326,0.9995,122.71,100.59,22.12,88.19,20.69,14.89,58.8,28.38,30.37,9.93,8.0,EV_SURGE,23.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.857,-0.2049,0.9942,116.09,97.3,18.8,83.76,12.45,19.85,71.6,7.45,46.54,9.97,8.0,INDUSTRIAL_INRUSH,20.7,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.928,-0.1342,0.9973,113.04,104.99,8.05,81.62,29.69,10.3,70.5,7.21,44.46,10.27,8.0,INDUSTRIAL_INRUSH,13.3,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.005,0.0445,1.0006,119.17,119.98,-0.81,86.01,35.0,19.99,67.5,24.57,29.9,10.57,8.0,EV_SURGE,15.4,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.046,0.0939,0.998,98.79,100.32,-1.53,69.98,18.87,16.45,66.9,6.28,28.94,10.43,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.067,0.0996,1.0049,115.0,118.66,-3.66,82.23,34.7,18.96,68.2,22.28,30.07,10.21,8.0,EV_SURGE,10.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.856,-0.3275,0.9982,119.87,99.65,20.22,86.26,16.44,18.21,45.0,24.83,30.85,9.84,8.0,EV_SURGE,21.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.105,0.185,1.0073,99.91,108.42,-8.5,70.99,34.98,8.43,82.7,7.21,28.86,10.23,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.831,-0.2318,0.9957,119.02,102.07,16.95,86.0,26.74,10.33,40.3,24.42,31.56,10.26,8.0,EV_SURGE,23.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.941,-0.1223,0.9986,98.5,89.82,8.69,71.11,13.89,10.93,43.2,7.45,28.37,10.33,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.048,0.0442,1.0026,98.42,100.5,-2.08,69.67,19.99,15.51,54.8,7.14,29.32,9.7,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.88,-0.2058,0.9967,109.86,91.64,18.21,78.14,7.3,19.34,51.5,6.68,41.28,9.52,8.0,INDUSTRIAL_INRUSH,10.5,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.978,-0.0966,0.9994,102.89,97.01,5.88,73.47,25.82,6.19,69.5,6.41,30.86,10.47,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.021,0.0962,1.0049,98.99,100.69,-1.7,71.31,21.63,14.06,62.1,6.55,29.44,9.7,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.812,-0.3983,0.9937,99.96,74.83,25.13,71.63,2.93,6.9,53.7,6.87,29.71,10.19,8.0,WIND_STALL,10.2,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.178,0.4496,1.0083,100.7,117.31,-16.61,71.79,34.38,17.93,74.9,6.47,28.59,10.4,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.892,-0.1265,0.9976,115.65,106.58,9.08,82.09,30.64,10.93,50.3,23.39,30.46,10.0,8.0,EV_SURGE,15.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.887,-0.132,0.9975,113.53,101.36,12.18,81.22,25.2,11.15,74.8,21.4,29.1,10.18,8.0,EV_SURGE,14.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.387,0.7656,1.0203,98.57,110.27,-11.71,70.27,32.28,12.99,34.9,7.01,28.59,9.61,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.862,-0.1782,0.995,118.51,104.31,14.2,85.17,29.19,10.12,41.8,23.29,30.99,9.8,8.0,EV_SURGE,22.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.938,-0.1235,0.9935,99.86,90.69,9.18,72.06,5.77,19.91,66.6,7.16,31.01,9.81,8.0,SOLAR_DROP,6.1,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.905,-0.1845,0.9954,100.82,84.34,16.48,71.62,1.59,17.75,72.2,7.62,30.34,10.06,8.0,SOLAR_DROP,6.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.966,-0.0537,0.9983,101.38,100.12,1.27,72.53,17.93,17.18,23.8,6.86,31.09,9.96,8.0,BESS_OUTAGE,27.2,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.876,-0.1626,0.9942,110.23,94.7,15.53,79.68,9.76,19.94,48.7,6.52,29.55,22.15,8.0,DATACENTER_SPIKE,14.3,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.187,0.3681,1.0037,97.27,112.88,-15.61,69.64,33.16,14.72,84.2,7.05,28.87,9.98,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.166,0.3267,1.0053,100.25,111.99,-11.74,71.13,32.88,14.11,74.5,6.71,30.07,10.12,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.853,-0.1893,0.9991,112.31,99.22,13.09,80.27,15.44,18.78,83.2,6.64,42.39,10.31,8.0,INDUSTRIAL_INRUSH,12.8,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.878,-0.1611,1.001,101.78,86.9,14.88,72.18,4.12,17.78,48.2,7.07,30.3,9.93,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.029,0.0453,0.9977,110.69,111.79,-1.1,78.24,32.81,13.98,83.8,6.56,32.16,19.14,8.0,DATACENTER_SPIKE,6.0,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.263,0.4412,1.0117,100.73,119.11,-18.37,72.53,34.8,19.3,75.0,7.2,29.86,10.47,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.859,-0.2388,0.9964,99.33,81.71,17.62,70.11,3.6,13.11,45.8,7.22,28.91,10.12,8.0,SOLAR_DROP,6.9,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.955,-0.07,0.9972,99.9,98.58,1.32,71.51,14.27,19.32,68.7,6.9,30.68,9.54,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.056,0.1304,1.0036,101.25,107.06,-5.81,72.82,33.84,8.22,42.3,7.31,31.26,9.78,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.004,-0.0146,0.9962,100.76,100.39,0.37,72.28,19.23,16.16,47.1,7.47,31.72,9.36,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.941,-0.0708,1.0,101.52,95.05,6.48,72.63,25.61,4.43,63.1,6.88,31.07,11.19,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.062,0.0844,1.0027,100.58,104.35,-3.77,71.02,32.54,6.81,65.2,6.68,32.22,9.7,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.993,-0.0083,0.9978,101.03,100.89,0.14,72.23,23.21,12.68,55.3,7.22,29.94,11.01,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.81,-0.3222,0.99,115.21,91.69,23.51,83.14,7.34,19.35,51.7,6.74,45.03,10.28,8.0,INDUSTRIAL_INRUSH,24.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.859,-0.2751,0.9994,100.3,82.35,17.95,71.84,3.34,14.01,73.8,7.39,30.81,10.7,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.063,0.0556,1.0051,116.55,119.78,-3.23,83.98,34.95,19.82,48.3,7.58,31.26,24.16,8.0,DATACENTER_SPIKE,12.6,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
50.003,0.0389,0.9976,99.23,100.05,-0.82,70.16,30.6,4.44,48.9,6.94,29.86,9.61,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.914,-0.1537,0.9967,115.35,104.3,11.05,83.28,29.18,10.12,81.6,7.29,46.22,10.22,8.0,INDUSTRIAL_INRUSH,16.5,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.899,-0.1638,0.9939,101.09,86.66,14.43,72.52,11.55,10.11,67.5,7.16,30.2,10.72,8.0,SOLAR_DROP,7.2,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.825,-0.3332,0.9961,118.05,97.43,20.62,84.34,12.61,19.82,59.6,24.39,30.32,10.33,8.0,EV_SURGE,21.3,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.998,0.016,1.0019,100.54,100.77,-0.23,71.97,22.34,13.43,78.5,7.01,30.32,10.56,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.104,0.1468,1.0092,99.88,108.43,-8.55,71.55,34.91,8.52,78.3,6.85,30.54,10.46,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.953,-0.0919,1.0039,108.58,102.87,5.72,78.06,27.83,10.03,48.7,6.82,28.05,22.18,8.0,DATACENTER_SPIKE,5.9,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.907,-0.237,0.9953,120.51,106.52,13.99,87.56,30.61,10.91,65.4,28.74,28.84,10.19,8.0,EV_SURGE,23.6,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.915,-0.1156,0.9963,96.76,86.57,10.19,68.44,10.58,10.98,79.0,7.2,28.26,9.52,8.0,WIND_STALL,5.2,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.116,0.139,1.004,95.87,104.33,-8.46,68.57,32.9,6.43,70.1,7.56,28.27,8.82,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.032,0.0367,1.0038,100.25,102.47,-2.22,71.49,32.16,5.32,80.6,7.39,29.7,10.1,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.881,-0.1854,0.9961,116.27,100.71,15.56,83.6,21.86,13.85,64.5,22.51,31.43,10.18,8.0,EV_SURGE,18.4,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.945,-0.0925,1.0032,115.25,108.59,6.66,83.28,31.61,11.98,80.2,19.88,31.7,10.39,8.0,EV_SURGE,13.4,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.897,-0.2095,0.9978,100.71,86.6,14.11,71.39,10.76,10.84,43.8,7.17,30.42,9.87,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.862,-0.1988,0.9963,98.66,87.17,11.49,70.44,4.29,17.88,82.9,6.65,29.92,10.35,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.943,-0.0508,0.9965,98.79,93.71,5.09,70.4,21.5,7.21,52.5,6.69,28.95,10.52,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.054,0.0822,0.9985,98.69,102.92,-4.24,70.58,27.9,10.02,76.9,7.32,29.23,9.46,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.875,-0.2149,0.9976,101.72,86.37,15.35,72.53,8.71,12.66,41.6,7.5,30.53,10.1,8.0,SOLAR_DROP,5.7,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.918,-0.1579,0.9966,116.33,106.55,9.78,83.7,30.63,10.92,56.6,6.85,47.71,9.62,8.0,INDUSTRIAL_INRUSH,17.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.839,-0.2964,0.9976,101.2,80.66,20.54,72.59,5.59,10.08,53.1,6.96,30.84,9.59,8.0,SOLAR_DROP,6.9,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.925,-0.0872,1.0003,109.62,102.38,7.24,78.93,27.21,10.17,83.9,7.36,39.9,9.85,8.0,INDUSTRIAL_INRUSH,8.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
50.126,0.1779,1.0015,103.03,111.88,-8.84,73.83,32.84,14.03,45.7,7.39,30.57,9.64,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.859,-0.3006,0.9977,115.39,94.89,20.5,83.6,9.93,19.96,74.0,6.52,45.34,10.83,8.0,INDUSTRIAL_INRUSH,18.2,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.909,-0.0917,0.996,109.11,100.63,8.48,78.51,21.1,14.53,42.3,19.13,29.39,9.87,8.0,EV_SURGE,10.5,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.985,-0.0775,0.9948,108.57,103.66,4.91,77.36,28.64,10.02,40.6,7.2,30.09,18.6,8.0,DATACENTER_SPIKE,7.0,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.877,-0.2382,0.9985,108.07,93.74,14.33,77.57,8.94,19.81,42.3,7.16,29.32,18.39,8.0,DATACENTER_SPIKE,8.6,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.896,-0.1287,1.0017,101.53,88.55,12.98,72.32,3.88,19.67,66.0,7.18,30.52,10.44,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.863,-0.2768,0.9962,118.42,99.21,19.22,85.04,15.41,18.8,80.7,7.41,46.64,10.49,8.0,INDUSTRIAL_INRUSH,21.0,INDUSTRIAL,Activate STATCOM reactive voltage support & engage interruptible tariff shedding.
49.911,-0.138,0.9988,99.51,87.23,12.28,71.35,12.21,10.02,46.7,6.68,29.69,10.52,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.965,-0.061,0.9967,102.27,101.02,1.25,72.31,23.96,12.06,75.2,7.15,29.78,10.22,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.85,-0.2237,1.001,118.91,100.02,18.88,85.11,17.59,17.44,82.0,27.8,29.54,9.91,8.0,EV_SURGE,19.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.633,-0.8822,0.989,118.16,84.7,33.46,84.94,2.77,16.93,45.9,27.5,28.95,10.04,8.0,EV_SURGE,33.0,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
50.056,0.1309,0.9987,97.5,102.52,-5.02,69.71,31.97,5.55,44.5,6.68,28.96,9.31,8.0,WIND_STALL,5.0,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.181,0.3884,1.0054,99.02,112.86,-13.84,70.04,33.16,14.7,67.4,7.56,28.58,9.9,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.954,-0.0736,0.9917,98.72,93.72,5.0,70.36,19.92,8.8,62.8,7.29,28.5,9.65,8.0,WIND_STALL,6.8,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
49.968,-0.0551,0.9977,99.4,98.39,1.01,70.53,13.95,19.44,42.0,7.17,29.47,10.27,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.106,0.1373,1.0028,101.17,109.23,-8.06,73.01,31.88,12.35,43.4,7.1,30.62,10.54,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.026,0.0578,0.9974,99.06,100.0,-0.94,70.54,17.5,17.5,57.8,7.89,28.98,10.62,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.896,-0.2441,0.9979,100.19,81.83,18.36,71.5,0.67,16.16,74.7,6.82,30.52,9.9,8.0,SOLAR_DROP,5.0,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
49.97,-0.0633,0.9988,100.67,99.77,0.9,72.89,16.76,18.0,83.8,6.85,29.93,9.82,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.223,0.2978,1.0063,98.36,114.54,-16.19,70.79,33.65,15.89,66.5,6.6,29.39,9.62,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.952,-0.1135,0.9976,111.02,102.48,8.55,80.24,27.35,10.13,75.4,6.93,29.06,22.12,8.0,DATACENTER_SPIKE,10.5,AI_DATACENTER,AI cluster compute power cap & BESS localized peak shaving.
49.668,-0.6786,0.9897,103.15,73.17,29.98,74.16,0.79,7.38,74.3,7.34,31.29,10.13,8.0,WIND_STALL,17.5,WIND_FARM,Command turbine blade pitch compensation & AGC governor reserve ramp.
50.132,0.1976,1.0006,98.09,102.06,-3.97,70.56,26.72,10.34,33.3,6.68,29.17,9.86,8.0,BESS_OUTAGE,25.0,BESS_STATION,Emergency demand-response load curtailment. Fast-trip substation feeder protection armed.
49.944,-0.0439,1.0013,101.89,100.92,0.97,73.45,23.45,12.48,65.7,7.48,30.23,10.03,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.835,-0.3232,0.9935,102.83,82.31,20.52,73.5,0.56,16.76,64.1,7.13,31.23,9.86,8.0,SOLAR_DROP,9.5,SOLAR_FARM,Inject BESS synthetic inertia +15MW & ramp utility interconnect spinning reserve.
50.047,0.0965,0.9984,100.3,102.04,-1.75,71.56,26.7,10.35,40.3,7.0,31.02,9.9,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.876,-0.2271,1.0,115.09,98.95,16.14,82.8,14.91,19.04,55.6,22.16,29.67,9.17,8.0,EV_SURGE,15.1,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
49.809,-0.3573,0.9903,101.23,80.46,20.77,72.27,0.27,15.19,80.1,7.01,30.62,9.81,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.241,0.3774,1.0048,101.87,119.88,-18.01,72.85,34.97,19.9,45.8,6.67,32.13,9.97,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
50.198,0.355,1.0053,100.0,115.21,-15.21,71.86,33.84,16.37,65.7,7.37,31.59,9.76,8.0,NOMINAL,5.0,NONE,Nominal operating envelope. Spinning reserves active.
49.855,-0.1928,0.9943,111.32,92.95,18.37,80.23,8.3,19.65,57.4,19.29,29.94,9.65,8.0,EV_SURGE,15.7,EV_PLAZA,Dispatch BESS +18MW & Throttle EV Plaza chargers by 25%. Hospital locked immune.
